Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"1773.17349","Mycobacterium tuberculosis strain M0006377-7",,1773,"WGS","M0006377-7",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697730","GCA_004108075.1",,"SBRN01000000",,"Texas A&M University",,"Illumina HiSeq","50x","software developed in-house v. Sep-2016",,,7,4402409,65.59898,4294,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Resistant;Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99,,,,"Good","2019-07-16T20:46:19.787Z","2019-07-16T20:46:19.787Z"
"1773.17350","Mycobacterium tuberculosis strain M0004848-9",,1773,"WGS","M0004848-9",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697713","GCA_004108125.1",,"SBSE01000000",,"Texas A&M University",,"Illumina HiSeq","45x","software developed in-house v. Sep-2016",,,6,4374938,65.59518,4263,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.2,,,,"Good","2019-07-16T20:46:18.139Z","2019-07-16T20:46:18.139Z"
"1773.17351","Mycobacterium tuberculosis strain M0005931-2",,1773,"WGS","M0005931-2",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697724","GCA_004108145.1",,"SBRT01000000",,"Texas A&M University",,"Illumina HiSeq","34x","software developed in-house v. Sep-2016",,,32,4383687,65.55907,4309,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.2,,,,"Good","2019-07-16T20:51:55.176Z","2019-07-16T20:51:55.176Z"
"1773.17352","Mycobacterium tuberculosis strain M0005320-8",,1773,"WGS","M0005320-8",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697719","GCA_004108155.1",,"SBRY01000000",,"Texas A&M University",,"Illumina HiSeq","56x","software developed in-house v. Sep-2016",,,15,4398986,65.58068,4309,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,98.9,,,,"Good","2019-07-16T20:51:56.914Z","2019-07-16T20:51:56.914Z"
"1773.17353","Mycobacterium tuberculosis strain M0005740-7",,1773,"WGS","M0005740-7",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697723","GCA_004108165.1",,"SBRU01000000",,"Texas A&M University",,"Illumina HiSeq","43x","software developed in-house v. Sep-2016",,,23,4394877,65.606064,4316,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.2,,,,"Good","2019-07-16T20:52:48.679Z","2019-07-16T20:52:48.679Z"
"1773.17354","Mycobacterium tuberculosis strain M0004259-9",,1773,"WGS","M0004259-9",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697705","GCA_004108205.1",,"SBSM01000000",,"Texas A&M University",,"Illumina HiSeq","50x","software developed in-house v. Sep-2016",,,6,4390562,65.6005,4283,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.3,99,,,,"Good","2019-07-16T20:47:48.646Z","2019-07-16T20:47:48.646Z"
"1773.17355","Mycobacterium tuberculosis strain M0007118-4",,1773,"WGS","M0007118-4",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697737","GCA_004108185.1",,"SBRG01000000",,"Texas A&M University",,"Illumina HiSeq","59x","software developed in-house v. Sep-2016",,,2,4391352,65.5904,4288,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,,,,"Good","2019-07-16T20:53:11.394Z","2019-07-16T20:53:11.394Z"
"1773.17356","Mycobacterium tuberculosis strain M0006364-5",,1773,"WGS","M0006364-5",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697729","GCA_004108245.1",,"SBRO01000000",,"Texas A&M University",,"Illumina HiSeq","49x","software developed in-house v. Sep-2016",,,5,4384299,65.5595,4270,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.3,99,,,,"Good","2019-07-16T20:54:10.281Z","2019-07-16T20:54:10.281Z"
"1773.17357","Mycobacterium tuberculosis strain M0004840-6",,1773,"WGS","M0004840-6",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697712","GCA_004108255.1",,"SBSF01000000",,"Texas A&M University",,"Illumina HiSeq","52x","software developed in-house v. Sep-2016",,,9,4380818,65.58975,4281,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.1,,,,"Good","2019-07-16T20:49:55.533Z","2019-07-16T20:49:55.533Z"
"1773.17358","Mycobacterium tuberculosis strain M0006929-5",,1773,"WGS","M0006929-5",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697736","GCA_004108265.1",,"SBRH01000000",,"Texas A&M University",,"Illumina HiSeq","42x","software developed in-house v. Sep-2016",,,15,4391319,65.593475,4285,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99,,,,"Good","2019-07-16T20:55:32.163Z","2019-07-16T20:55:32.163Z"
"1773.17359","Mycobacterium tuberculosis strain M0006902-2",,1773,"WGS","M0006902-2",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697735","GCA_004108305.1",,"SBRI01000000",,"Texas A&M University",,"Illumina HiSeq","36x","software developed in-house v. Sep-2016",,,10,4400497,65.61976,4300,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.3,99,,,,"Good","2019-07-16T20:51:51.409Z","2019-07-16T20:51:51.409Z"
"1773.17360","Mycobacterium tuberculosis strain M0005715-9",,1773,"WGS","M0005715-9",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697722","GCA_004108315.1",,"SBRV01000000",,"Texas A&M University",,"Illumina HiSeq","38x","software developed in-house v. Sep-2016",,,37,4369480,65.52699,4288,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.1,,,,"Good","2019-07-16T20:51:49.599Z","2019-07-16T20:51:49.599Z"
"1773.17361","Mycobacterium tuberculosis strain M0006885-9",,1773,"WGS","M0006885-9",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697734","GCA_004108345.1",,"SBRJ01000000",,"Texas A&M University",,"Illumina HiSeq","33x","software developed in-house v. Sep-2016",,,13,4390089,65.600914,4292,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99,,,,"Good","2019-07-16T20:51:53.254Z","2019-07-16T20:51:53.254Z"
"1773.17362","Mycobacterium tuberculosis strain M0003953-8",,1773,"WGS","M0003953-8",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697704","GCA_004108355.1",,"SBSN01000000",,"Texas A&M University",,"Illumina HiSeq","47x","software developed in-house v. Sep-2016",,,13,4353252,65.60809,4261,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.2,,,,"Good","2019-07-16T20:51:48.750Z","2019-07-16T20:51:48.750Z"
"1773.17363","Mycobacterium tuberculosis strain M0004565-9",,1773,"WGS","M0004565-9",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697710","GCA_004108365.1",,"SBSH01000000",,"Texas A&M University",,"Illumina HiSeq","74x","software developed in-house v. Sep-2016",,,6,4384203,65.56179,4276,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.3,99,,,,"Good","2019-07-16T20:57:25.697Z","2019-07-16T20:57:25.697Z"
"1773.17364","Mycobacterium tuberculosis strain M0005277-0",,1773,"WGS","M0005277-0",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697717","GCA_004108375.1",,"SBSA01000000",,"Texas A&M University",,"Illumina HiSeq","69x","software developed in-house v. Sep-2016",,,9,4401295,65.59223,4283,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,,,,"Good","2019-07-16T20:53:33.337Z","2019-07-16T20:53:33.337Z"
"1773.17365","Mycobacterium tuberculosis strain M0006722-4",,1773,"WGS","M0006722-4",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697733","GCA_004108415.1",,"SBRK01000000",,"Texas A&M University",,"Illumina HiSeq","48x","software developed in-house v. Sep-2016",,,8,4401853,65.609795,4303,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.3,99,,,,"Good","2019-07-16T20:55:55.169Z","2019-07-16T20:55:55.169Z"
"1773.17366","Mycobacterium tuberculosis strain M0002743-4",,1773,"WGS","M0002743-4",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697685","GCA_004108445.1",,"SBTG01000000",,"Texas A&M University",,"Illumina HiSeq","51x","software developed in-house v. Sep-2016",,,13,4396381,65.621254,4297,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.3,99,,,,"Good","2019-07-16T20:57:17.152Z","2019-07-16T20:57:17.152Z"
"1773.17367","Mycobacterium tuberculosis strain M0004266-4",,1773,"WGS","M0004266-4",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697706","GCA_004108455.1",,"SBSL01000000",,"Texas A&M University",,"Illumina HiSeq","42x","software developed in-house v. Sep-2016",,,5,4398007,65.615776,4290,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.3,98.9,,,,"Good","2019-07-16T20:57:48.095Z","2019-07-16T20:57:48.095Z"
"1773.17368","Mycobacterium tuberculosis strain M0006585-5",,1773,"WGS","M0006585-5",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697732","GCA_004108465.1",,"SBRL01000000",,"Texas A&M University",,"Illumina HiSeq","48x","software developed in-house v. Sep-2016",,,11,4387571,65.58879,4289,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.4,98.9,,,,"Good","2019-07-16T20:57:23.843Z","2019-07-16T20:57:23.843Z"
"1773.17369","Mycobacterium tuberculosis strain M0003847-2",,1773,"WGS","M0003847-2",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697701","GCA_004108475.1",,"SBSQ01000000",,"Texas A&M University",,"Illumina HiSeq","74x","software developed in-house v. Sep-2016",,,7,4386981,65.59397,4287,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,,,,"Good","2019-07-16T20:57:46.310Z","2019-07-16T20:57:46.310Z"
"1773.17370","Mycobacterium tuberculosis strain M0002478-7",,1773,"WGS","M0002478-7",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697683","GCA_004108485.1",,"SBTI01000000",,"Texas A&M University",,"Illumina HiSeq","61x","software developed in-house v. Sep-2016",,,9,4383374,65.58777,4277,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.3,98.9,,,,"Good","2019-07-16T21:02:26.017Z","2019-07-16T21:02:26.017Z"
"1773.17371","Mycobacterium tuberculosis strain M0003262-4",,1773,"WGS","M0003262-4",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697694","GCA_004108545.1",,"SBSX01000000",,"Texas A&M University",,"Illumina HiSeq","29x","software developed in-house v. Sep-2016",,,29,4397344,65.580345,4307,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.1,,,,"Good","2019-07-16T21:02:23.821Z","2019-07-16T21:02:23.821Z"
"1773.17372","Mycobacterium tuberculosis strain M0002860-6",,1773,"WGS","M0002860-6",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697686","GCA_004108565.1",,"SBTF01000000",,"Texas A&M University",,"Illumina HiSeq","61x","software developed in-house v. Sep-2016",,,3,4383144,65.621124,4258,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.1,,,,"Good","2019-07-16T21:03:52.296Z","2019-07-16T21:03:52.296Z"
"1773.17373","Mycobacterium tuberculosis strain M0003584-1",,1773,"WGS","M0003584-1",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697696","GCA_004108575.1",,"SBSV01000000",,"Texas A&M University",,"Illumina HiSeq","52x","software developed in-house v. Sep-2016",,,10,4396581,65.61152,4289,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,,,,"Good","2019-07-16T21:03:50.391Z","2019-07-16T21:03:50.391Z"
"1773.17374","Mycobacterium tuberculosis strain M0003726-8",,1773,"WGS","M0003726-8",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697699","GCA_004108585.1",,"SBSS01000000",,"Texas A&M University",,"Illumina HiSeq","45x","software developed in-house v. Sep-2016",,,13,4388776,65.5856,4305,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99,,,,"Good","2019-07-16T20:59:10.971Z","2019-07-16T20:59:10.971Z"
"1773.17375","Mycobacterium tuberculosis strain M0003764-9",,1773,"WGS","M0003764-9",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697700","GCA_004108595.1",,"SBSR01000000",,"Texas A&M University",,"Illumina HiSeq","41x","software developed in-house v. Sep-2016",,,18,4387119,65.56644,4285,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.2,,,,"Good","2019-07-16T21:04:29.331Z","2019-07-16T21:04:29.331Z"
"1773.17376","Mycobacterium tuberculosis strain M0002560-2",,1773,"WGS","M0002560-2",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697684","GCA_004108645.1",,"SBTH01000000",,"Texas A&M University",,"Illumina HiSeq","55x","software developed in-house v. Sep-2016",,,14,4382633,65.587326,4292,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,,,,"Good","2019-07-16T21:05:38.141Z","2019-07-16T21:05:38.141Z"
"1773.17377","Mycobacterium tuberculosis strain M0003113-9",,1773,"WGS","M0003113-9",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697689","GCA_004108665.1",,"SBTC01000000",,"Texas A&M University",,"Illumina HiSeq","47x","software developed in-house v. Sep-2016",,,15,4382100,65.59634,4283,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.3,99,,,,"Good","2019-07-16T21:01:31.776Z","2019-07-16T21:01:31.776Z"
"1773.17378","Mycobacterium tuberculosis strain M0003247-5",,1773,"WGS","M0003247-5",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697693","GCA_004108675.1",,"SBSY01000000",,"Texas A&M University",,"Illumina HiSeq","51x","software developed in-house v. Sep-2016",,,22,4395100,65.57247,4308,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.1,,,,"Good","2019-07-16T21:02:49.147Z","2019-07-16T21:02:49.147Z"
"1773.17379","Mycobacterium tuberculosis strain M0001971-2",,1773,"WGS","M0001971-2",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697679","GCA_004108685.1",,"SBTM01000000",,"Texas A&M University",,"Illumina HiSeq","59x","software developed in-house v. Sep-2016",,,3,4393461,65.600746,4291,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99,,,,"Good","2019-07-16T21:03:26.915Z","2019-07-16T21:03:26.915Z"
"1773.17380","Mycobacterium tuberculosis strain M0003066-9",,1773,"WGS","M0003066-9",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697688","GCA_004108695.1",,"SBTD01000000",,"Texas A&M University",,"Illumina HiSeq","46x","software developed in-house v. Sep-2016",,,22,4399230,65.611015,4313,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,,,,"Good","2019-07-16T21:07:51.988Z","2019-07-16T21:07:51.988Z"
"1773.17381","Mycobacterium tuberculosis strain M0002883-8",,1773,"WGS","M0002883-8",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697687","GCA_004108745.1",,"SBTE01000000",,"Texas A&M University",,"Illumina HiSeq","51x","software developed in-house v. Sep-2016",,,5,4393370,65.61606,4282,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.1,,,,"Good","2019-07-16T21:03:29.574Z","2019-07-16T21:03:29.574Z"
"1773.17382","Mycobacterium tuberculosis strain M0003671-6",,1773,"WGS","M0003671-6",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697698","GCA_004108765.1",,"SBST01000000",,"Texas A&M University",,"Illumina HiSeq","51x","software developed in-house v. Sep-2016",,,18,4396257,65.621254,4302,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.2,,,,"Good","2019-07-16T21:03:25.130Z","2019-07-16T21:03:25.130Z"
"1773.17383","Mycobacterium tuberculosis strain M0003211-1",,1773,"WGS","M0003211-1",,,,,,,,"2019-01-25T00:00:00Z",,"PRJNA343736","SAMN10697692","GCA_004108785.1",,"SBSZ01000000",,"Texas A&M University",,"Illumina HiSeq","53x","software developed in-house v. Sep-2016",,,19,4353993,65.608635,4269,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,"Susceptible;Resistant","Computational Prediction",,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.2,,,,"Good","2019-07-16T21:04:31.307Z","2019-07-16T21:04:31.307Z"
